timestamp,open,high,low,close,volume
2026-03-11 09:53:00-04:00,260.8800048828125,261.1099853515625,260.8800048828125,260.8999938964844,62406.0
2026-03-11 09:54:00-04:00,260.9100036621094,260.9200134277344,260.67999267578125,260.7250061035156,40266.0
2026-03-11 09:55:00-04:00,260.739990234375,260.92999267578125,260.6600036621094,260.7799987792969,49443.0
2026-03-11 09:56:00-04:00,260.7900085449219,260.9266052246094,260.5899963378906,260.8800048828125,53550.0
2026-03-11 09:57:00-04:00,260.8699951171875,261.0,260.7300109863281,260.9949951171875,57005.0
2026-03-11 09:58:00-04:00,260.9949951171875,261.5,260.9949951171875,261.4200134277344,64934.0
2026-03-11 09:59:00-04:00,261.3999938964844,261.3999938964844,261.16009521484375,261.260009765625,69486.0
2026-03-11 10:00:00-04:00,261.2799987792969,262.1300048828125,261.2200012207031,262.0299987792969,161821.0
2026-03-11 10:01:00-04:00,261.9100036621094,262.1300048828125,261.625,261.7699890136719,87666.0
2026-03-11 10:02:00-04:00,261.7051086425781,261.7384948730469,261.40008544921875,261.40008544921875,54431.0
2026-03-11 10:03:00-04:00,261.364990234375,261.4150085449219,260.8799133300781,260.9956970214844,83595.0
2026-03-11 10:04:00-04:00,261.04998779296875,261.4150085449219,261.04998779296875,261.114990234375,52170.0
2026-03-11 10:05:00-04:00,261.1206970214844,261.42999267578125,261.1206970214844,261.3699951171875,47454.0
2026-03-11 10:06:00-04:00,261.3800048828125,261.5,261.1050109863281,261.19500732421875,55246.0
2026-03-11 10:07:00-04:00,261.19000244140625,261.2449951171875,261.0591125488281,261.1463928222656,35061.0
2026-03-11 10:08:00-04:00,261.1000061035156,261.1199951171875,260.82000732421875,261.0199890136719,67341.0
2026-03-11 10:09:00-04:00,261.07000732421875,261.1400146484375,260.82000732421875,260.8700866699219,61394.0
2026-03-11 10:10:00-04:00,260.9200134277344,261.20001220703125,260.9200134277344,261.0299987792969,60585.0
2026-03-11 10:11:00-04:00,261.0299987792969,261.114990234375,260.80999755859375,260.9844970703125,46150.0
2026-03-11 10:12:00-04:00,260.92999267578125,261.04998779296875,260.72540283203125,260.9100036621094,52819.0
2026-03-11 10:13:00-04:00,260.8699951171875,261.0498962402344,260.8200988769531,260.8200988769531,47062.0
2026-03-11 10:14:00-04:00,260.89910888671875,260.989990234375,260.79998779296875,260.86810302734375,65996.0
2026-03-11 10:15:00-04:00,260.8599853515625,261.0899963378906,260.6499938964844,260.75,66667.0
2026-03-11 10:16:00-04:00,260.7099914550781,260.7099914550781,260.4200134277344,260.5591125488281,60014.0
2026-03-11 10:17:00-04:00,260.55999755859375,260.65008544921875,260.45001220703125,260.54998779296875,80190.0
2026-03-11 10:18:00-04:00,260.5400085449219,260.7898864746094,260.510009765625,260.7898864746094,34757.0
2026-03-11 10:19:00-04:00,260.7900085449219,260.9798889160156,260.67999267578125,260.7799987792969,56585.0
2026-03-11 10:20:00-04:00,260.79998779296875,260.8583068847656,260.6300048828125,260.7099914550781,37204.0
2026-03-11 10:21:00-04:00,260.67498779296875,260.7300109863281,260.4800109863281,260.5,48229.0
2026-03-11 10:22:00-04:00,260.5299987792969,260.6087951660156,260.45001220703125,260.59100341796875,48238.0
2026-03-11 10:23:00-04:00,260.5799865722656,260.5899963378906,260.2099914550781,260.25,69101.0
2026-03-11 10:24:00-04:00,260.2699890136719,260.3599853515625,260.17999267578125,260.25,47727.0
2026-03-11 10:25:00-04:00,260.2300109863281,260.3299865722656,260.1600036621094,260.20001220703125,62528.0
2026-03-11 10:26:00-04:00,260.19000244140625,260.2699890136719,260.010009765625,260.07000732421875,48269.0
2026-03-11 10:27:00-04:00,260.0505065917969,260.05120849609375,259.54998779296875,259.6400146484375,100640.0
2026-03-11 10:28:00-04:00,259.6499938964844,259.6700134277344,259.5559997558594,259.6400146484375,67615.0
2026-03-11 10:29:00-04:00,259.6700134277344,260.0,259.6499938964844,259.9949951171875,67753.0
2026-03-11 10:30:00-04:00,260.0,260.139892578125,259.8901062011719,260.139892578125,41843.0
2026-03-11 10:31:00-04:00,260.17999267578125,260.3599853515625,260.0,260.0989990234375,51978.0
2026-03-11 10:32:00-04:00,260.06500244140625,260.1300048828125,259.9949951171875,260.1000061035156,36003.0
2026-03-11 10:33:00-04:00,260.0806884765625,260.0806884765625,259.9599914550781,259.9801025390625,27902.0
2026-03-11 10:34:00-04:00,259.9849853515625,260.0350036621094,259.8599853515625,260.0350036621094,48235.0
2026-03-11 10:35:00-04:00,260.05999755859375,260.2099914550781,259.92999267578125,260.07501220703125,49123.0
2026-03-11 10:36:00-04:00,260.05999755859375,260.2950134277344,260.05999755859375,260.2149963378906,54874.0
2026-03-11 10:37:00-04:00,260.2130126953125,260.3893127441406,260.1600036621094,260.385009765625,51183.0
2026-03-11 10:38:00-04:00,260.3970031738281,260.5,260.3417053222656,260.3999938964844,63273.0
2026-03-11 10:39:00-04:00,260.4049987792969,260.4200134277344,260.2250061035156,260.2782897949219,24198.0
2026-03-11 10:41:00-04:00,260.1199951171875,260.1499938964844,260.1199951171875,260.1499938964844,97211.0
2026-03-11 10:42:00-04:00,260.1700134277344,260.32000732421875,260.1199951171875,260.2149963378906,32600.0
2026-03-11 10:43:00-04:00,260.2300109863281,260.32000732421875,260.1304016113281,260.2049865722656,43862.0
2026-03-11 10:44:00-04:00,260.2049865722656,260.5094909667969,260.19500732421875,260.4100036621094,66970.0
2026-03-11 10:45:00-04:00,260.4122009277344,260.5199890136719,260.2799987792969,260.5050048828125,58274.0
2026-03-11 10:46:00-04:00,260.510009765625,260.5899963378906,260.3349914550781,260.3349914550781,35602.0
2026-03-11 10:47:00-04:00,260.3500061035156,260.6000061035156,260.3500061035156,260.6000061035156,34516.0
2026-03-11 10:48:00-04:00,260.6022033691406,260.6300048828125,260.42999267578125,260.5849914550781,43640.0
2026-03-11 10:49:00-04:00,260.55999755859375,260.6000061035156,260.4700012207031,260.55999755859375,40275.0
2026-03-11 10:50:00-04:00,260.5799865722656,260.79998779296875,260.57501220703125,260.75,63316.0
2026-03-11 10:51:00-04:00,260.75,260.7650146484375,260.5899963378906,260.723388671875,36192.0
2026-03-11 10:52:00-04:00,260.7300109863281,260.7598876953125,260.5799865722656,260.6300048828125,39846.0
2026-03-11 10:53:00-04:00,260.6400146484375,260.7200012207031,260.6099853515625,260.635009765625,24776.0
2026-03-11 10:54:00-04:00,260.6300048828125,260.7200012207031,260.6199951171875,260.7099914550781,36631.0
2026-03-11 10:55:00-04:00,260.7099914550781,260.7200012207031,260.5899963378906,260.6099853515625,45377.0
2026-03-11 10:56:00-04:00,260.6098937988281,260.6499938964844,260.4800109863281,260.5201110839844,32664.0
2026-03-11 10:57:00-04:00,260.5249938964844,260.7799987792969,260.51239013671875,260.75,37491.0
2026-03-11 10:58:00-04:00,260.7900085449219,260.8299865722656,260.6300964355469,260.70001220703125,35636.0
2026-03-11 10:59:00-04:00,260.7049865722656,260.739990234375,260.5799865722656,260.7200012207031,51739.0
2026-03-11 11:00:00-04:00,260.75,260.9599914550781,260.70330810546875,260.8949890136719,79836.0
2026-03-11 11:01:00-04:00,260.8500061035156,260.8800048828125,260.57000732421875,260.6300048828125,38967.0
2026-03-11 11:02:00-04:00,260.6000061035156,260.6000061035156,260.2900085449219,260.4100036621094,45652.0
2026-03-11 11:03:00-04:00,260.3900146484375,260.5889892578125,260.3699951171875,260.5000915527344,30137.0
2026-03-11 11:04:00-04:00,260.44000244140625,260.8800048828125,260.3999938964844,260.864990234375,55626.0
2026-03-11 11:05:00-04:00,260.864990234375,260.864990234375,260.7099914550781,260.79779052734375,46532.0
2026-03-11 11:06:00-04:00,260.79998779296875,260.8299865722656,260.6200866699219,260.67999267578125,46128.0
2026-03-11 11:07:00-04:00,260.6650085449219,260.7898864746094,260.6400146484375,260.6556091308594,23404.0
2026-03-11 11:08:00-04:00,260.6700134277344,260.6700134277344,260.42999267578125,260.5882873535156,47909.0
2026-03-11 11:09:00-04:00,260.56500244140625,260.6199951171875,260.5249938964844,260.6199951171875,21831.0
2026-03-11 11:10:00-04:00,260.6000061035156,260.8299865722656,260.55999755859375,260.55999755859375,33719.0
2026-03-11 11:11:00-04:00,260.5249938964844,260.5799865722656,260.3999938964844,260.489990234375,44366.0
2026-03-11 11:12:00-04:00,260.4490051269531,260.5199890136719,260.0,260.0195007324219,81736.0
2026-03-11 11:13:00-04:00,260.05999755859375,260.3299865722656,259.95001220703125,260.25,60085.0
2026-03-11 11:14:00-04:00,260.29998779296875,260.43499755859375,260.239990234375,260.3900146484375,25912.0
2026-03-11 11:15:00-04:00,260.3999938964844,260.46990966796875,260.2001037597656,260.239990234375,36502.0
2026-03-11 11:16:00-04:00,260.25,260.44000244140625,260.239990234375,260.31500244140625,45751.0
2026-03-11 11:17:00-04:00,260.30499267578125,260.3299865722656,260.1700134277344,260.17999267578125,28604.0
2026-03-11 11:18:00-04:00,260.1600036621094,260.3999938964844,260.0899963378906,260.385009765625,37753.0
2026-03-11 11:19:00-04:00,260.4200134277344,260.5198974609375,260.3900146484375,260.45001220703125,62941.0
2026-03-11 11:20:00-04:00,260.42999267578125,260.7200012207031,260.4200134277344,260.6400146484375,45206.0
2026-03-11 11:21:00-04:00,260.6199951171875,260.72088623046875,260.55999755859375,260.5899963378906,26680.0
2026-03-11 11:22:00-04:00,260.57501220703125,260.6199951171875,260.42999267578125,260.4599914550781,25766.0
2026-03-11 11:23:00-04:00,260.4200134277344,260.79998779296875,260.3299865722656,260.7900085449219,56007.0
2026-03-11 11:24:00-04:00,260.760009765625,260.9200134277344,260.7207946777344,260.8500061035156,45350.0
2026-03-11 11:25:00-04:00,260.8599853515625,260.9119873046875,260.7200012207031,260.7398986816406,33071.0
2026-03-11 11:26:00-04:00,260.739990234375,260.7799987792969,260.6014099121094,260.6300048828125,36255.0
2026-03-11 11:27:00-04:00,260.6499938964844,260.6600036621094,260.42999267578125,260.53009033203125,43247.0
2026-03-11 11:28:00-04:00,260.5386962890625,260.6400146484375,260.4700927734375,260.5201110839844,35026.0
2026-03-11 11:29:00-04:00,260.489990234375,260.510009765625,260.0899963378906,260.1000061035156,59056.0
2026-03-11 11:30:00-04:00,260.1199951171875,260.2300109863281,259.9100036621094,259.989990234375,88493.0
2026-03-11 11:31:00-04:00,260.0,260.010009765625,259.8500061035156,259.989990234375,37726.0
2026-03-11 11:32:00-04:00,259.9729919433594,260.239990234375,259.94500732421875,260.239990234375,52003.0
2026-03-11 11:33:00-04:00,260.2200012207031,260.3399963378906,260.2099914550781,260.2799987792969,33481.0
2026-03-11 11:34:00-04:00,260.2799987792969,260.44000244140625,260.260009765625,260.2650146484375,44294.0
2026-03-11 11:35:00-04:00,260.2799987792969,260.3399963378906,260.17498779296875,260.2300109863281,28221.0
2026-03-11 11:36:00-04:00,260.2200012207031,260.3399963378906,260.19000244140625,260.30499267578125,23185.0
2026-03-11 11:37:00-04:00,260.30999755859375,260.44989013671875,260.2604064941406,260.40008544921875,29017.0
2026-03-11 11:38:00-04:00,260.3999938964844,260.56170654296875,260.364990234375,260.5299987792969,40923.0
2026-03-11 11:39:00-04:00,260.5350036621094,260.54998779296875,260.369384765625,260.42999267578125,33627.0
2026-03-11 11:40:00-04:00,260.42999267578125,260.5799865722656,260.4200134277344,260.42999267578125,25964.0
2026-03-11 11:41:00-04:00,260.4599914550781,260.57989501953125,260.44000244140625,260.45001220703125,23607.0
2026-03-11 11:42:00-04:00,260.42999267578125,260.5299987792969,260.4100036621094,260.4849853515625,26773.0
2026-03-11 11:43:00-04:00,260.44500732421875,260.54998779296875,260.44000244140625,260.4800109863281,29596.0
2026-03-11 11:44:00-04:00,260.4750061035156,260.5069885253906,260.260009765625,260.2699890136719,56056.0
2026-03-11 11:45:00-04:00,260.2200012207031,260.3299865722656,260.1499938964844,260.1724853515625,29734.0
2026-03-11 11:46:00-04:00,260.1099853515625,260.32000732421875,260.07000732421875,260.2650146484375,39741.0
2026-03-11 11:47:00-04:00,260.25,260.3299865722656,260.1700134277344,260.30499267578125,25065.0
2026-03-11 11:48:00-04:00,260.2799987792969,260.2900085449219,260.1600036621094,260.2250061035156,23257.0
2026-03-11 11:49:00-04:00,260.19000244140625,260.4200134277344,260.1499938964844,260.30499267578125,51552.0
2026-03-11 11:50:00-04:00,260.32000732421875,260.5198974609375,260.32000732421875,260.4800109863281,47261.0
2026-03-11 11:51:00-04:00,260.45001220703125,260.6400146484375,260.4469909667969,260.6099853515625,52860.0
2026-03-11 11:52:00-04:00,260.6300048828125,260.6600036621094,260.55999755859375,260.6199951171875,31977.0
2026-03-11 11:53:00-04:00,260.6199951171875,260.79998779296875,260.60009765625,260.79998779296875,32818.0
2026-03-11 11:54:00-04:00,260.7900085449219,260.8500061035156,260.68499755859375,260.82000732421875,52502.0
2026-03-11 11:55:00-04:00,260.82000732421875,260.8680114746094,260.67999267578125,260.760009765625,53785.0
2026-03-11 11:56:00-04:00,260.7449951171875,260.760009765625,260.6171875,260.7149963378906,25333.0
2026-03-11 11:57:00-04:00,260.7300109863281,260.7701110839844,260.65008544921875,260.739990234375,25895.0
2026-03-11 11:58:00-04:00,260.7449951171875,260.8599853515625,260.6400146484375,260.7449951171875,46205.0
2026-03-11 11:59:00-04:00,260.7200012207031,260.7900085449219,260.6300048828125,260.6300048828125,22276.0
2026-03-11 12:00:00-04:00,260.6499938964844,260.69000244140625,260.3500061035156,260.385009765625,29025.0
2026-03-11 12:01:00-04:00,260.3999938964844,260.4798889160156,260.2900085449219,260.3550109863281,32455.0
2026-03-11 12:02:00-04:00,260.3399963378906,260.3999938964844,260.239990234375,260.28009033203125,39057.0
2026-03-11 12:03:00-04:00,260.29998779296875,260.3399963378906,260.25,260.260009765625,23252.0
2026-03-11 12:04:00-04:00,260.25,260.260009765625,260.19000244140625,260.2300109863281,24742.0
2026-03-11 12:05:00-04:00,260.239990234375,260.3699951171875,260.20001220703125,260.2099914550781,22207.0
2026-03-11 12:06:00-04:00,260.20001220703125,260.4200134277344,260.19500732421875,260.364990234375,28248.0
2026-03-11 12:07:00-04:00,260.29998779296875,260.3599853515625,260.2101135253906,260.2101135253906,17891.0
2026-03-11 12:08:00-04:00,260.1600036621094,260.2950134277344,260.1400146484375,260.239990234375,22113.0
2026-03-11 12:09:00-04:00,260.2300109863281,260.260009765625,260.20001220703125,260.260009765625,21844.0
2026-03-11 12:10:00-04:00,260.239990234375,260.44000244140625,260.19000244140625,260.4100036621094,33192.0
2026-03-11 12:11:00-04:00,260.3949890136719,260.40948486328125,260.2401123046875,260.29998779296875,25248.0
2026-03-11 12:12:00-04:00,260.2900085449219,260.3299865722656,260.25,260.29010009765625,28042.0
2026-03-11 12:13:00-04:00,260.29998779296875,260.4100036621094,260.2593078613281,260.4100036621094,24168.0
2026-03-11 12:14:00-04:00,260.4599914550781,260.4800109863281,260.3900146484375,260.41009521484375,26516.0
2026-03-11 12:15:00-04:00,260.42999267578125,260.4849853515625,260.3399963378906,260.3399963378906,28127.0
2026-03-11 12:16:00-04:00,260.3599853515625,260.41119384765625,260.260009765625,260.41119384765625,26340.0
2026-03-11 12:17:00-04:00,260.3999938964844,260.5,260.3299865722656,260.44000244140625,46527.0
2026-03-11 12:18:00-04:00,260.43701171875,260.55999755859375,260.4100036621094,260.5050048828125,18269.0
2026-03-11 12:19:00-04:00,260.510009765625,260.54998779296875,260.2922058105469,260.2922058105469,22849.0
2026-03-11 12:20:00-04:00,260.30499267578125,260.32501220703125,260.2001037597656,260.2489013671875,45623.0
2026-03-11 12:21:00-04:00,260.25,260.43798828125,260.2200012207031,260.3399963378906,36551.0
2026-03-11 12:22:00-04:00,260.3349914550781,260.4049987792969,260.30999755859375,260.3800048828125,15557.0
2026-03-11 12:23:00-04:00,260.4200134277344,260.4800109863281,260.3999938964844,260.44000244140625,23916.0
2026-03-11 12:24:00-04:00,260.43499755859375,260.5,260.3861999511719,260.5,27958.0
2026-03-11 12:25:00-04:00,260.510009765625,260.6549987792969,260.510009765625,260.6549987792969,41400.0
2026-03-11 12:26:00-04:00,260.6499938964844,260.6700134277344,260.5350036621094,260.6700134277344,21497.0
2026-03-11 12:27:00-04:00,260.6499938964844,260.7250061035156,260.6099853515625,260.6199951171875,14135.0
2026-03-11 12:28:00-04:00,260.6300048828125,260.69000244140625,260.56500244140625,260.6700134277344,25564.0
2026-03-11 12:29:00-04:00,260.69000244140625,260.7300109863281,260.6401062011719,260.6449890136719,29207.0
2026-03-11 12:30:00-04:00,260.6199951171875,260.9280090332031,260.6199951171875,260.8900146484375,41371.0
2026-03-11 12:31:00-04:00,260.9200134277344,261.0799865722656,260.91009521484375,261.06500244140625,46930.0
2026-03-11 12:32:00-04:00,261.0799865722656,261.20001220703125,260.9801025390625,261.0299987792969,47309.0
2026-03-11 12:33:00-04:00,261.0350036621094,261.1000061035156,260.95001220703125,261.05499267578125,30153.0
2026-03-11 12:34:00-04:00,261.07000732421875,261.1400146484375,261.0199890136719,261.0199890136719,18693.0
2026-03-11 12:35:00-04:00,261.0299987792969,261.0299987792969,260.90301513671875,260.9200134277344,20351.0
2026-03-11 12:36:00-04:00,261.0,261.010009765625,260.93499755859375,260.95001220703125,18016.0
2026-03-11 12:37:00-04:00,260.9898986816406,261.1000061035156,260.9898986816406,261.07501220703125,24492.0
2026-03-11 12:38:00-04:00,261.06689453125,261.1099853515625,260.81500244140625,260.8699951171875,26032.0
2026-03-11 12:39:00-04:00,260.8299865722656,260.8599853515625,260.67999267578125,260.7383117675781,38442.0
2026-03-11 12:40:00-04:00,260.739990234375,260.864990234375,260.69000244140625,260.8500061035156,12441.0
2026-03-11 12:41:00-04:00,260.8599853515625,261.04998779296875,260.8599853515625,261.0450134277344,40352.0
2026-03-11 12:42:00-04:00,261.0299987792969,261.05999755859375,260.8599853515625,260.8699951171875,17831.0
2026-03-11 12:43:00-04:00,260.94000244140625,260.9849853515625,260.8399963378906,260.8399963378906,21392.0
2026-03-11 12:44:00-04:00,260.82000732421875,260.82000732421875,260.69000244140625,260.7200012207031,19159.0
2026-03-11 12:45:00-04:00,260.67999267578125,260.7398986816406,260.6000061035156,260.6000061035156,20837.0
2026-03-11 12:46:00-04:00,260.625,260.7300109863281,260.5400085449219,260.7300109863281,22873.0
2026-03-11 12:47:00-04:00,260.760009765625,260.7799987792969,260.70001220703125,260.7200012207031,23525.0
2026-03-11 12:48:00-04:00,260.69000244140625,260.69000244140625,260.57000732421875,260.5909118652344,17833.0
2026-03-11 12:49:00-04:00,260.5909118652344,260.62078857421875,260.55999755859375,260.5950012207031,17107.0
2026-03-11 12:50:00-04:00,260.5799865722656,260.7247009277344,260.5199890136719,260.54998779296875,58965.0
2026-03-11 12:51:00-04:00,260.5400085449219,260.6400146484375,260.5400085449219,260.6000061035156,20290.0
2026-03-11 12:52:00-04:00,260.6000061035156,260.6099853515625,260.510009765625,260.6000061035156,19391.0
2026-03-11 12:53:00-04:00,260.5849914550781,260.68499755859375,260.5849914550781,260.6650085449219,17541.0
2026-03-11 12:54:00-04:00,260.6700134277344,260.69000244140625,260.6050109863281,260.6700134277344,11778.0
2026-03-11 12:55:00-04:00,260.69000244140625,260.69000244140625,260.6099853515625,260.639892578125,16373.0
2026-03-11 12:56:00-04:00,260.6300048828125,260.6400146484375,260.57000732421875,260.6050109863281,15788.0
2026-03-11 12:57:00-04:00,260.6199951171875,260.635009765625,260.5849914550781,260.6199951171875,14791.0
2026-03-11 12:58:00-04:00,260.625,260.760009765625,260.6199951171875,260.7598876953125,22757.0
2026-03-11 12:59:00-04:00,260.7650146484375,260.7699890136719,260.6700134277344,260.67999267578125,19103.0
2026-03-11 13:00:00-04:00,260.67999267578125,260.8500061035156,260.55999755859375,260.7449951171875,76572.0
2026-03-11 13:01:00-04:00,260.7601013183594,260.7601013183594,260.54998779296875,260.55999755859375,13891.0
2026-03-11 13:02:00-04:00,260.57000732421875,260.6700134277344,260.5199890136719,260.54998779296875,25234.0
2026-03-11 13:03:00-04:00,260.53009033203125,260.67999267578125,260.53009033203125,260.6099853515625,21476.0
2026-03-11 13:04:00-04:00,260.6449890136719,260.67498779296875,260.5,260.5350036621094,36654.0
2026-03-11 13:05:00-04:00,260.5450134277344,260.6700134277344,260.5199890136719,260.5899963378906,31635.0
2026-03-11 13:06:00-04:00,260.5849914550781,260.6199951171875,260.5299987792969,260.6134948730469,23347.0
2026-03-11 13:07:00-04:00,260.6199951171875,260.7799987792969,260.6199951171875,260.7417907714844,36290.0
2026-03-11 13:08:00-04:00,260.7449951171875,260.7749938964844,260.67999267578125,260.760009765625,25742.0
2026-03-11 13:09:00-04:00,260.7049865722656,260.739990234375,260.6600036621094,260.70001220703125,17865.0
2026-03-11 13:10:00-04:00,260.68499755859375,260.70001220703125,260.6199951171875,260.6600036621094,12654.0
2026-03-11 13:11:00-04:00,260.67999267578125,260.7149963378906,260.6449890136719,260.6449890136719,15247.0
2026-03-11 13:12:00-04:00,260.6310119628906,260.69000244140625,260.6310119628906,260.6700134277344,15297.0
2026-03-11 13:13:00-04:00,260.6700134277344,260.80999755859375,260.63079833984375,260.7701110839844,15559.0
2026-03-11 13:14:00-04:00,260.751708984375,260.7782897949219,260.5400085449219,260.6000061035156,50238.0
2026-03-11 13:15:00-04:00,260.6000061035156,260.8900146484375,260.5899963378906,260.8699951171875,33824.0
2026-03-11 13:16:00-04:00,260.8999938964844,260.92999267578125,260.82501220703125,260.8599853515625,16576.0
2026-03-11 13:17:00-04:00,260.8699951171875,260.8800048828125,260.7601013183594,260.79998779296875,18144.0
2026-03-11 13:18:00-04:00,260.7200012207031,260.7449951171875,260.6050109863281,260.6099853515625,23143.0
2026-03-11 13:19:00-04:00,260.6400146484375,260.651611328125,260.55999755859375,260.635009765625,23230.0
2026-03-11 13:20:00-04:00,260.6600036621094,260.80999755859375,260.6401062011719,260.80828857421875,22450.0
2026-03-11 13:21:00-04:00,260.82000732421875,260.8900146484375,260.69500732421875,260.8599853515625,21837.0
2026-03-11 13:22:00-04:00,260.8599853515625,260.9200134277344,260.8599853515625,260.8800048828125,39969.0
2026-03-11 13:23:00-04:00,260.8800048828125,260.92999267578125,260.80999755859375,260.864990234375,29393.0
2026-03-11 13:24:00-04:00,260.8349914550781,260.9150085449219,260.8349914550781,260.9150085449219,13290.0
2026-03-11 13:25:00-04:00,260.9049987792969,260.9700012207031,260.8500061035156,260.9100036621094,18578.0
2026-03-11 13:26:00-04:00,260.9049987792969,260.9078063964844,260.8399963378906,260.8900146484375,16461.0
2026-03-11 13:27:00-04:00,260.8699951171875,261.1400146484375,260.8699951171875,260.997802734375,44368.0
2026-03-11 13:28:00-04:00,261.0150146484375,261.04681396484375,260.94500732421875,261.0199890136719,10738.0
2026-03-11 13:29:00-04:00,261.0,261.02508544921875,260.9700012207031,261.02508544921875,26284.0
2026-03-11 13:30:00-04:00,261.0400085449219,261.1300048828125,261.0299987792969,261.0350036621094,16752.0
2026-03-11 13:31:00-04:00,261.07000732421875,261.07000732421875,260.8699951171875,260.93499755859375,26809.0
2026-03-11 13:32:00-04:00,260.95001220703125,261.0249938964844,260.90008544921875,261.0150146484375,22910.0
2026-03-11 13:33:00-04:00,260.9800109863281,261.04998779296875,260.9599914550781,261.0299987792969,26575.0
2026-03-11 13:34:00-04:00,261.0249938964844,261.0400085449219,260.8999938964844,260.91009521484375,10544.0
2026-03-11 13:35:00-04:00,260.864990234375,260.92999267578125,260.67999267578125,260.69000244140625,25197.0
2026-03-11 13:36:00-04:00,260.67999267578125,260.7099914550781,260.2900085449219,260.30999755859375,41332.0
2026-03-11 13:37:00-04:00,260.30999755859375,260.3299865722656,259.7699890136719,259.885009765625,119316.0
2026-03-11 13:38:00-04:00,259.82000732421875,259.9150085449219,259.6300048828125,259.7597961425781,72354.0
2026-03-11 13:39:00-04:00,259.760009765625,260.0799865722656,259.760009765625,259.989990234375,57804.0
2026-03-11 13:40:00-04:00,260.07000732421875,260.2900085449219,259.9700012207031,259.9999084472656,70283.0
2026-03-11 13:41:00-04:00,260.0210876464844,260.05999755859375,259.9200134277344,259.9800109863281,33379.0
2026-03-11 13:42:00-04:00,259.9800109863281,260.010009765625,259.7850036621094,259.92498779296875,43854.0
2026-03-11 13:43:00-04:00,259.8999938964844,260.04998779296875,259.7900085449219,259.9700012207031,36283.0
2026-03-11 13:44:00-04:00,259.989990234375,260.2950134277344,259.9599914550781,260.1700134277344,80784.0
2026-03-11 13:45:00-04:00,260.20001220703125,260.20989990234375,260.07000732421875,260.1600036621094,27381.0
2026-03-11 13:46:00-04:00,260.17999267578125,260.1899108886719,260.010009765625,260.135009765625,28501.0
2026-03-11 13:47:00-04:00,260.1600036621094,260.3699951171875,260.1499938964844,260.3599853515625,27155.0
2026-03-11 13:48:00-04:00,260.3299865722656,260.3550109863281,260.23028564453125,260.2699890136719,12258.0
2026-03-11 13:49:00-04:00,260.29998779296875,260.33990478515625,260.19000244140625,260.3301086425781,18399.0
2026-03-11 13:50:00-04:00,260.4200134277344,260.6000061035156,260.4100036621094,260.57501220703125,33680.0
2026-03-11 13:51:00-04:00,260.57501220703125,260.75,260.4700012207031,260.6899108886719,19003.0
2026-03-11 13:52:00-04:00,260.6700134277344,260.739990234375,260.6000061035156,260.6000061035156,33926.0
2026-03-11 13:53:00-04:00,260.5755920410156,260.6199951171875,260.5400085449219,260.5950012207031,18285.0
